tenure,MonthlyCharges,TotalCharges,AvgMonthlyCharge,ChargePerTenure,IsNewCustomer,HighMonthlyCharge,Churn_Probability,Churn_Risk_Percentage,Risk_Level
12,79.55,958.25,73.71153846153847,73.71153846153847,0,1,0.45,45.0,Medium Risk
12,106.7,1253.9,96.45384615384616,96.45384615384616,0,1,0.54,54.0,Medium Risk
15,55.7,899.8,56.2375,56.2375,0,0,0.4066666666666667,40.666666666666664,Medium Risk
71,99.0,6994.6,97.14722222222223,97.14722222222223,0,1,0.0,0.0,Low Risk
30,85.0,2624.25,84.65322580645162,84.65322580645162,0,1,0.25333333333333335,25.333333333333336,Low Risk
33,20.15,682.15,20.063235294117646,20.063235294117646,0,0,0.0,0.0,Low Risk
1,19.9,19.9,9.95,9.95,1,0,0.801084132107172,80.1084132107172,High Risk
62,70.45,4300.45,68.2611111111111,68.2611111111111,0,1,0.043333333333333335,4.333333333333334,Low Risk
72,116.8,8456.75,115.8458904109589,115.8458904109589,0,1,0.0,0.0,Low Risk
30,66.3,1923.5,62.04838709677419,62.04838709677419,0,0,0.013333333333333334,1.3333333333333335,Low Risk
3,20.55,57.4,14.35,14.35,1,0,0.12666666666666668,12.666666666666668,Low Risk
28,90.45,2509.25,86.52586206896552,86.52586206896552,0,1,0.12333333333333334,12.333333333333334,Low Risk
30,94.3,2679.7,86.44193548387096,86.44193548387096,0,1,0.19333333333333333,19.333333333333332,Low Risk
12,19.0,233.55,17.965384615384615,17.965384615384615,0,0,0.08,8.0,Low Risk
51,24.6,1266.4,24.353846153846156,24.353846153846156,0,0,0.0,0.0,Low Risk
15,45.9,693.45,43.340625,43.340625,0,0,0.31,31.0,Medium Risk
72,25.1,1790.8,24.53150684931507,24.53150684931507,0,0,0.0,0.0,Low Risk
32,108.15,3432.9,104.02727272727273,104.02727272727273,0,1,0.15666666666666668,15.666666666666668,Low Risk
6,74.1,450.9,64.41428571428571,64.41428571428571,1,1,0.6433333333333333,64.33333333333333,Medium Risk
63,70.8,4448.8,69.5125,69.5125,0,1,0.01,1.0,Low Risk
11,95.15,997.65,83.1375,83.1375,1,1,0.35333333333333333,35.333333333333336,Medium Risk
19,61.55,1093.2,54.660000000000004,54.660000000000004,0,0,0.18666666666666668,18.666666666666668,Low Risk
64,73.05,4688.65,72.13307692307691,72.13307692307691,0,1,0.09,9.0,Low Risk
7,69.45,477.05,59.63125,59.63125,1,0,0.2866666666666667,28.666666666666668,Low Risk
4,20.05,91.45,18.29,18.29,1,0,0.02,2.0,Low Risk
7,19.95,147.5,18.4375,18.4375,1,0,0.14,14.000000000000002,Low Risk
4,90.4,356.65,71.33,71.33,1,1,0.8,80.0,High Risk
3,74.55,233.65,58.4125,58.4125,1,1,0.3466666666666667,34.66666666666667,Medium Risk
65,53.5,3517.9,53.301515151515154,53.301515151515154,0,0,0.04666666666666667,4.666666666666667,Low Risk
42,63.7,2763.35,64.2639534883721,64.2639534883721,0,0,0.04666666666666667,4.666666666666667,Low Risk
26,75.0,1908.35,70.67962962962963,70.67962962962963,0,1,0.33,33.0,Medium Risk
48,25.05,1171.5,23.908163265306122,23.908163265306122,0,0,0.013333333333333334,1.3333333333333335,Low Risk
69,99.35,6856.45,97.94928571428571,97.94928571428571,0,1,0.013333333333333334,1.3333333333333335,Low Risk
17,44.45,792.15,44.00833333333333,44.00833333333333,0,0,0.2833333333333333,28.333333333333332,Low Risk
1,21.0,21.0,10.5,10.5,1,0,0.6011336156569225,60.113361565692244,Medium Risk
4,76.65,333.6,66.72,66.72,1,1,0.7066666666666667,70.66666666666667,High Risk
34,96.35,3190.25,91.15,91.15,0,1,0.6833333333333333,68.33333333333333,Medium Risk
2,70.35,139.25,46.416666666666664,46.416666666666664,1,0,0.7333333333333333,73.33333333333333,High Risk
1,50.45,50.45,25.225,25.225,1,0,0.9966666666666667,99.66666666666667,High Risk
12,20.3,246.7,18.976923076923075,18.976923076923075,0,0,0.016666666666666666,1.6666666666666667,Low Risk
38,69.5,2625.25,67.31410256410257,67.31410256410257,0,0,0.07333333333333333,7.333333333333333,Low Risk
31,80.55,2471.6,77.2375,77.2375,0,1,0.14333333333333334,14.333333333333334,Low Risk
67,108.75,7156.2,105.23823529411764,105.23823529411764,0,1,0.18666666666666668,18.666666666666668,Low Risk
22,88.75,1885.15,81.96304347826087,81.96304347826087,0,1,0.48,48.0,Medium Risk
63,81.2,4965.1,77.5796875,77.5796875,0,1,0.02,2.0,Low Risk
70,79.6,5589.45,78.72464788732394,78.72464788732394,0,1,0.0033333333333333335,0.33333333333333337,Low Risk
1,20.45,20.45,10.225,10.225,1,0,0.00875728534257866,0.875728534257866,Low Risk
49,100.45,4941.8,98.836,98.836,0,1,0.11333333333333333,11.333333333333332,Low Risk
71,89.45,6435.25,89.37847222222223,89.37847222222223,0,1,0.01,1.0,Low Risk
23,66.25,1533.8,63.90833333333333,63.90833333333333,0,0,0.08666666666666667,8.666666666666668,Low Risk
72,90.8,6397.6,87.63835616438357,87.63835616438357,0,1,0.01,1.0,Low Risk
72,71.45,5025.85,68.84726027397261,68.84726027397261,0,1,0.03333333333333333,3.3333333333333335,Low Risk
2,69.75,144.55,48.18333333333334,48.18333333333334,1,0,0.4666666666666667,46.666666666666664,Medium Risk
42,59.65,2536.55,58.989534883720935,58.989534883720935,0,0,0.18,18.0,Low Risk
47,19.75,948.9,19.76875,19.76875,0,0,0.06,6.0,Low Risk
29,19.85,535.05,17.834999999999997,17.834999999999997,0,0,0.02,2.0,Low Risk
72,63.8,4684.3,64.16849315068494,64.16849315068494,0,0,0.0,0.0,Low Risk
1,69.55,69.55,34.775,34.775,1,0,1.0,100.0,High Risk
40,51.1,2092.9,51.046341463414635,51.046341463414635,0,0,0.31333333333333335,31.333333333333336,Medium Risk
1,62.05,62.05,31.025,31.025,1,0,0.16333333333333333,16.333333333333332,Low Risk
1,85.0,85.0,42.5,42.5,1,1,0.9856977282567455,98.56977282567455,High Risk
70,98.3,6859.5,96.61267605633803,96.61267605633803,0,1,0.0,0.0,Low Risk
49,19.9,1022.6,20.452,20.452,0,0,0.006666666666666667,0.6666666666666667,Low Risk
17,76.65,1313.55,72.975,72.975,0,1,0.17666666666666667,17.666666666666668,Low Risk
33,66.4,2245.4,66.04117647058824,66.04117647058824,0,0,0.2733333333333333,27.333333333333332,Low Risk
17,100.45,1622.45,90.13611111111112,90.13611111111112,0,1,0.7133333333333334,71.33333333333334,High Risk
21,75.9,1549.75,70.44318181818181,70.44318181818181,0,1,0.16,16.0,Low Risk
35,85.95,3110.1,86.39166666666667,86.39166666666667,0,1,0.22333333333333333,22.333333333333332,Low Risk
12,60.65,743.3,57.176923076923075,57.176923076923075,0,0,0.26,26.0,Low Risk
9,50.85,466.6,46.660000000000004,46.660000000000004,1,0,0.14666666666666667,14.666666666666666,Low Risk
72,24.45,1709.1,23.412328767123288,23.412328767123288,0,0,0.013333333333333334,1.3333333333333335,Low Risk
18,59.1,1011.05,53.21315789473684,53.21315789473684,0,0,0.13,13.0,Low Risk
58,109.1,6393.65,108.36694915254236,108.36694915254236,0,1,0.15666666666666668,15.666666666666668,Low Risk
30,101.3,2974.5,95.95161290322581,95.95161290322581,0,1,0.27,27.0,Low Risk
56,115.85,6567.9,115.22631578947367,115.22631578947367,0,1,0.043333333333333335,4.333333333333334,Low Risk
10,94.9,1048.85,95.35,95.35,1,1,0.8,80.0,High Risk
2,35.1,68.75,22.916666666666668,22.916666666666668,1,0,0.5983088930366938,59.83088930366938,Medium Risk
18,24.65,471.35,24.807894736842105,24.807894736842105,0,0,0.07333333333333333,7.333333333333333,Low Risk
51,56.15,2898.95,55.74903846153846,55.74903846153846,0,0,0.10333333333333333,10.333333333333334,Low Risk
60,109.45,6572.85,107.7516393442623,107.7516393442623,0,1,0.11333333333333333,11.333333333333332,Low Risk
24,55.15,1319.85,52.794,52.794,0,0,0.10666666666666667,10.666666666666668,Low Risk
70,115.65,7968.85,112.23732394366198,112.23732394366198,0,1,0.11333333333333333,11.333333333333332,Low Risk
12,53.75,648.65,49.896153846153844,49.896153846153844,0,0,0.20666666666666667,20.666666666666668,Low Risk
25,61.6,1611.0,61.96153846153846,61.96153846153846,0,0,0.18666666666666668,18.666666666666668,Low Risk
36,20.35,695.85,18.80675675675676,18.80675675675676,0,0,0.0,0.0,Low Risk
11,90.6,1020.2,85.01666666666667,85.01666666666667,1,1,0.57,56.99999999999999,Medium Risk
7,89.75,608.8,76.1,76.1,1,1,0.44,44.0,Medium Risk
26,98.1,2510.7,92.98888888888888,92.98888888888888,0,1,0.22666666666666666,22.666666666666664,Low Risk
41,74.25,3089.1,73.55,73.55,0,1,0.24,24.0,Low Risk
57,55.0,3094.05,53.345689655172414,53.345689655172414,0,0,0.10666666666666667,10.666666666666668,Low Risk
28,90.1,2598.95,89.61896551724138,89.61896551724138,0,1,0.6866666666666666,68.66666666666667,Medium Risk
10,64.9,685.55,62.32272727272727,62.32272727272727,1,0,0.38333333333333336,38.333333333333336,Medium Risk
41,56.3,2364.0,56.285714285714285,56.285714285714285,0,0,0.15333333333333332,15.333333333333332,Low Risk
22,89.05,1886.25,82.01086956521739,82.01086956521739,0,1,0.45666666666666667,45.666666666666664,Medium Risk
57,112.95,6465.0,111.46551724137932,111.46551724137932,0,1,0.09333333333333334,9.333333333333334,Low Risk
13,19.45,270.2,19.3,19.3,0,0,0.02,2.0,Low Risk
61,100.7,6018.65,97.07499999999999,97.07499999999999,0,1,0.31,31.0,Medium Risk
1,20.05,20.05,10.025,10.025,1,0,0.5104972631525344,51.04972631525344,Medium Risk
18,19.35,309.25,16.276315789473685,16.276315789473685,0,0,0.01,1.0,Low Risk
6,87.95,522.35,74.62142857142858,74.62142857142858,1,1,0.9533333333333334,95.33333333333334,High Risk
7,59.5,415.95,51.99375,51.99375,1,0,0.07333333333333333,7.333333333333333,Low Risk
9,55.3,501.2,50.12,50.12,1,0,0.3433333333333333,34.333333333333336,Medium Risk
1,49.25,49.25,24.625,24.625,1,0,0.006666666666666667,0.6666666666666667,Low Risk
9,80.8,713.1,71.31,71.31,1,1,0.5066666666666667,50.66666666666667,Medium Risk
49,20.45,900.9,18.018,18.018,0,0,0.013333333333333334,1.3333333333333335,Low Risk
15,99.1,1426.4,89.15,89.15,0,1,0.6666666666666666,66.66666666666666,Medium Risk
30,19.55,608.5,19.629032258064516,19.629032258064516,0,0,0.0033333333333333335,0.33333333333333337,Low Risk
70,75.65,5411.4,76.2169014084507,76.2169014084507,0,1,0.056666666666666664,5.666666666666666,Low Risk
25,105.5,2686.05,103.3096153846154,103.3096153846154,0,1,0.7,70.0,High Risk
49,35.8,1782.0,35.64,35.64,0,0,0.09,9.0,Low Risk
18,25.15,476.8,25.094736842105263,25.094736842105263,0,0,0.13333333333333333,13.333333333333334,Low Risk
25,19.2,532.1,20.465384615384615,20.465384615384615,0,0,0.0033333333333333335,0.33333333333333337,Low Risk
23,40.1,857.75,35.739583333333336,35.739583333333336,0,0,0.25333333333333335,25.333333333333336,Low Risk
67,103.15,6895.5,101.40441176470588,101.40441176470588,0,1,0.5366666666666666,53.666666666666664,Medium Risk
35,20.5,759.35,21.093055555555555,21.093055555555555,0,0,0.0033333333333333335,0.33333333333333337,Low Risk
1,45.85,45.85,22.925,22.925,1,0,0.7285561603681314,72.85561603681315,High Risk
72,114.45,8375.05,114.7267123287671,114.7267123287671,0,1,0.05333333333333334,5.333333333333334,Low Risk
1,20.7,20.7,10.35,10.35,1,0,0.0361567584160442,3.6156758416044203,Low Risk
60,80.95,4859.1,79.65737704918034,79.65737704918034,0,1,0.02666666666666667,2.666666666666667,Low Risk
7,59.1,369.25,46.15625,46.15625,1,0,0.13,13.0,Low Risk
64,19.55,1240.15,19.079230769230772,19.079230769230772,0,0,0.04666666666666667,4.666666666666667,Low Risk
15,48.85,736.8,46.05,46.05,0,0,0.48,48.0,Medium Risk
2,19.85,35.9,11.966666666666667,11.966666666666667,1,0,0.1361567584160442,13.61567584160442,Low Risk
13,78.75,995.35,71.09642857142858,71.09642857142858,0,1,0.6633333333333333,66.33333333333333,Medium Risk
26,98.35,2515.3,93.15925925925927,93.15925925925927,0,1,0.22666666666666666,22.666666666666664,Low Risk
52,35.45,1958.95,36.96132075471698,36.96132075471698,0,0,0.05,5.0,Low Risk
1,20.2,20.2,10.1,10.1,1,0,0.6836915734729923,68.36915734729922,Medium Risk
15,89.85,1424.95,89.059375,89.059375,0,1,0.52,52.0,Medium Risk
2,74.9,147.15,49.050000000000004,49.050000000000004,1,1,0.6921619786361618,69.21619786361617,Medium Risk
31,91.15,2995.45,93.6078125,93.6078125,0,1,0.11,11.0,Low Risk
26,75.5,2018.1,74.74444444444444,74.74444444444444,0,1,0.043333333333333335,4.333333333333334,Low Risk
10,29.75,301.9,27.44545454545454,27.44545454545454,1,0,0.3233333333333333,32.33333333333333,Medium Risk
1,20.05,20.05,10.025,10.025,1,0,0.5104972631525344,51.04972631525344,Medium Risk
2,79.6,195.05,65.01666666666667,65.01666666666667,1,1,0.5133333333333333,51.33333333333333,Medium Risk
2,19.3,28.3,9.433333333333334,9.433333333333334,1,0,0.4314975121236238,43.14975121236238,Medium Risk
13,48.75,633.4,45.24285714285714,45.24285714285714,0,0,0.18,18.0,Low Risk
33,74.75,2453.3,72.15588235294118,72.15588235294118,0,1,0.3933333333333333,39.33333333333333,Medium Risk
46,91.3,4126.35,87.79468085106383,87.79468085106383,0,1,0.22333333333333333,22.333333333333332,Low Risk
13,49.15,649.4,46.385714285714286,46.385714285714286,0,0,0.06666666666666667,6.666666666666667,Low Risk
37,106.75,4056.75,106.75657894736842,106.75657894736842,0,1,0.3433333333333333,34.333333333333336,Medium Risk
61,19.1,1143.8,18.448387096774194,18.448387096774194,0,0,0.19666666666666666,19.666666666666664,Low Risk
1,20.8,20.8,10.4,10.4,1,0,0.297607886666381,29.7607886666381,Low Risk
9,75.85,647.5,64.75,64.75,1,1,0.5566666666666666,55.666666666666664,Medium Risk
3,69.6,207.4,51.85,51.85,1,0,0.4166666666666667,41.66666666666667,Medium Risk
69,19.9,1363.45,19.477857142857143,19.477857142857143,0,0,0.023333333333333334,2.3333333333333335,Low Risk
62,20.3,1296.15,20.573809523809526,20.573809523809526,0,0,0.02,2.0,Low Risk
20,19.7,419.4,19.97142857142857,19.97142857142857,0,0,0.0033333333333333335,0.33333333333333337,Low Risk
61,104.0,6363.45,102.63629032258065,102.63629032258065,0,1,0.19666666666666666,19.666666666666664,Low Risk
4,23.9,97.5,19.5,19.5,1,0,0.45666666666666667,45.666666666666664,Medium Risk
63,102.6,6296.75,98.38671875,98.38671875,0,1,0.19333333333333333,19.333333333333332,Low Risk
50,35.0,1782.4,34.94901960784314,34.94901960784314,0,0,0.043333333333333335,4.333333333333334,Low Risk
1,80.5,80.5,40.25,40.25,1,1,0.6316871715715668,63.168717157156685,Medium Risk
70,74.1,5222.3,73.55352112676057,73.55352112676057,0,1,0.043333333333333335,4.333333333333334,Low Risk
72,76.8,5468.45,74.91027397260274,74.91027397260274,0,1,0.0033333333333333335,0.33333333333333337,Low Risk
35,60.55,1982.6,55.07222222222222,55.07222222222222,0,0,0.07666666666666666,7.666666666666666,Low Risk
12,67.25,832.3,64.02307692307691,64.02307692307691,0,0,0.14,14.000000000000002,Low Risk
56,109.8,6109.65,107.18684210526315,107.18684210526315,0,1,0.41333333333333333,41.333333333333336,Medium Risk
12,73.75,871.4,67.03076923076922,67.03076923076922,0,1,0.30666666666666664,30.666666666666664,Medium Risk
36,55.8,1941.5,52.472972972972975,52.472972972972975,0,0,0.08666666666666667,8.666666666666668,Low Risk
40,105.75,4228.55,103.13536585365854,103.13536585365854,0,1,0.49,49.0,Medium Risk
3,19.6,59.75,14.9375,14.9375,1,0,0.21,21.0,Low Risk
40,103.75,4188.4,102.1560975609756,102.1560975609756,0,1,0.5533333333333333,55.333333333333336,Medium Risk
67,70.9,4677.1,68.78088235294118,68.78088235294118,0,1,0.04666666666666667,4.666666666666667,Low Risk
67,72.35,4991.5,73.40441176470588,73.40441176470588,0,1,0.08,8.0,Low Risk
7,66.85,458.1,57.2625,57.2625,1,0,0.29333333333333333,29.333333333333332,Low Risk
3,90.4,268.45,67.1125,67.1125,1,1,0.62,62.0,Medium Risk
42,100.3,4222.95,98.20813953488371,98.20813953488371,0,1,0.5066666666666667,50.66666666666667,Medium Risk
40,26.2,1077.5,26.28048780487805,26.28048780487805,0,0,0.023333333333333334,2.3333333333333335,Low Risk
53,94.0,4871.45,90.21203703703704,90.21203703703704,0,1,0.44333333333333336,44.333333333333336,Medium Risk
3,19.55,61.05,15.2625,15.2625,1,0,0.043333333333333335,4.333333333333334,Low Risk
9,90.1,816.8,81.67999999999999,81.67999999999999,1,1,0.5433333333333333,54.333333333333336,Medium Risk
72,20.1,1326.25,18.16780821917808,18.16780821917808,0,0,0.013333333333333334,1.3333333333333335,Low Risk
46,85.0,3969.4,84.45531914893617,84.45531914893617,0,1,0.43666666666666665,43.666666666666664,Medium Risk
61,24.1,1551.6,25.0258064516129,25.0258064516129,0,0,0.0,0.0,Low Risk
54,69.95,3871.85,70.39727272727272,70.39727272727272,0,0,0.006666666666666667,0.6666666666666667,Low Risk
11,41.6,470.6,39.21666666666667,39.21666666666667,1,0,0.21666666666666667,21.666666666666668,Low Risk
29,19.55,521.8,17.39333333333333,17.39333333333333,0,0,0.0,0.0,Low Risk
67,111.3,7482.1,110.03088235294118,110.03088235294118,0,1,0.07,7.000000000000001,Low Risk
49,97.95,4917.9,98.35799999999999,98.35799999999999,0,1,0.04666666666666667,4.666666666666667,Low Risk
72,100.55,7325.1,100.34383561643835,100.34383561643835,0,1,0.006666666666666667,0.6666666666666667,Low Risk
71,87.25,6328.7,87.89861111111111,87.89861111111111,0,1,0.016666666666666666,1.6666666666666667,Low Risk
44,74.85,3268.05,72.62333333333333,72.62333333333333,0,1,0.2966666666666667,29.666666666666668,Low Risk
41,60.3,2511.3,59.792857142857144,59.792857142857144,0,0,0.043333333333333335,4.333333333333334,Low Risk
11,58.95,601.6,50.13333333333333,50.13333333333333,1,0,0.11,11.0,Low Risk
13,19.3,279.3,19.95,19.95,0,0,0.0033333333333333335,0.33333333333333337,Low Risk
55,88.8,4805.3,85.80892857142858,85.80892857142858,0,1,0.10666666666666667,10.666666666666668,Low Risk
11,48.55,501.0,41.75,41.75,1,0,0.17666666666666667,17.666666666666668,Low Risk
48,45.55,2108.35,43.02755102040816,43.02755102040816,0,0,0.01,1.0,Low Risk
31,81.7,2548.65,79.6453125,79.6453125,0,1,0.22666666666666666,22.666666666666664,Low Risk
63,109.2,7049.75,110.15234375,110.15234375,0,1,0.07333333333333333,7.333333333333333,Low Risk
61,65.2,3965.05,63.95241935483871,63.95241935483871,0,0,0.0,0.0,Low Risk
72,24.25,1784.5,24.445205479452056,24.445205479452056,0,0,0.0,0.0,Low Risk
53,108.25,5935.1,109.90925925925927,109.90925925925927,0,1,0.25,25.0,Low Risk
7,48.2,340.35,42.54375,42.54375,1,0,0.6266666666666667,62.66666666666667,Medium Risk
28,81.05,2227.1,76.79655172413793,76.79655172413793,0,1,0.1,10.0,Low Risk
16,72.65,1194.3,70.25294117647059,70.25294117647059,0,1,0.10666666666666667,10.666666666666668,Low Risk
7,71.05,472.65,59.08125,59.08125,1,1,0.38333333333333336,38.333333333333336,Medium Risk
5,64.0,370.25,61.708333333333336,61.708333333333336,1,0,0.14666666666666667,14.666666666666666,Low Risk
71,23.9,1663.5,23.104166666666668,23.104166666666668,0,0,0.006666666666666667,0.6666666666666667,Low Risk
7,34.5,279.25,34.90625,34.90625,1,0,0.17333333333333334,17.333333333333336,Low Risk
11,111.4,1183.05,98.58749999999999,98.58749999999999,1,1,0.82,82.0,High Risk
52,63.9,3334.95,62.92358490566038,62.92358490566038,0,0,0.0,0.0,Low Risk
49,67.4,3306.85,66.137,66.137,0,0,0.023333333333333334,2.3333333333333335,Low Risk
19,18.8,279.2,13.959999999999999,13.959999999999999,0,0,0.006666666666666667,0.6666666666666667,Low Risk
2,80.95,171.15,57.050000000000004,57.050000000000004,1,1,0.7033333333333334,70.33333333333334,High Risk
52,95.65,5088.4,96.00754716981132,96.00754716981132,0,1,0.16666666666666666,16.666666666666664,Low Risk
23,84.25,1968.1,82.00416666666666,82.00416666666666,0,1,0.15,15.0,Low Risk
8,69.7,572.85,63.650000000000006,63.650000000000006,1,0,0.20666666666666667,20.666666666666668,Low Risk
65,103.9,6767.1,102.53181818181818,102.53181818181818,0,1,0.24333333333333335,24.333333333333336,Low Risk
2,55.3,108.65,36.21666666666667,36.21666666666667,1,0,0.7633333333333333,76.33333333333333,High Risk
62,23.65,1416.75,22.488095238095237,22.488095238095237,0,0,0.0033333333333333335,0.33333333333333337,Low Risk
3,89.85,244.45,61.1125,61.1125,1,1,0.36666666666666664,36.666666666666664,Medium Risk
49,93.65,4520.15,90.40299999999999,90.40299999999999,0,1,0.5766666666666667,57.666666666666664,Medium Risk
15,69.0,994.8,62.175,62.175,0,0,0.42,42.0,Medium Risk
41,20.25,865.0,20.595238095238095,20.595238095238095,0,0,0.023333333333333334,2.3333333333333335,Low Risk
46,104.45,4863.85,103.48617021276597,103.48617021276597,0,1,0.22,22.0,Low Risk
56,25.95,1444.05,25.33421052631579,25.33421052631579,0,0,0.023333333333333334,2.3333333333333335,Low Risk
48,95.4,4445.3,90.7204081632653,90.7204081632653,0,1,0.26,26.0,Low Risk
2,70.7,129.2,43.06666666666666,43.06666666666666,1,1,0.6424488226245415,64.24488226245415,Medium Risk
72,23.75,1679.25,23.003424657534246,23.003424657534246,0,0,0.016666666666666666,1.6666666666666667,Low Risk
45,78.8,3597.5,78.20652173913044,78.20652173913044,0,1,0.03333333333333333,3.3333333333333335,Low Risk
37,62.8,2278.75,59.9671052631579,59.9671052631579,0,0,0.23,23.0,Low Risk
61,89.2,5500.6,88.71935483870968,88.71935483870968,0,1,0.04,4.0,Low Risk
60,20.6,1093.0,17.918032786885245,17.918032786885245,0,0,0.08,8.0,Low Risk
2,50.15,115.1,38.36666666666667,38.36666666666667,1,0,0.6649331323438467,66.49331323438467,Medium Risk
63,75.55,4707.85,73.56015625,73.56015625,0,1,0.06666666666666667,6.666666666666667,Low Risk
4,84.6,360.1,72.02000000000001,72.02000000000001,1,1,0.7433333333333333,74.33333333333333,High Risk
62,102.0,6529.25,103.63888888888889,103.63888888888889,0,1,0.18666666666666668,18.666666666666668,Low Risk
62,92.05,5755.8,91.36190476190477,91.36190476190477,0,1,0.06666666666666667,6.666666666666667,Low Risk
69,97.65,6743.55,96.33642857142857,96.33642857142857,0,1,0.006666666666666667,0.6666666666666667,Low Risk
4,105.65,443.9,88.78,88.78,1,1,0.54,54.0,Medium Risk
49,56.3,2780.6,55.611999999999995,55.611999999999995,0,0,0.06,6.0,Low Risk
51,81.15,4126.2,79.35,79.35,0,1,0.056666666666666664,5.666666666666666,Low Risk
26,44.65,1156.55,42.83518518518518,42.83518518518518,0,0,0.03,3.0,Low Risk
9,43.75,405.7,40.57,40.57,1,0,0.6966666666666667,69.66666666666667,Medium Risk
57,94.7,5468.95,94.29224137931034,94.29224137931034,0,1,0.28,28.000000000000004,Low Risk
37,19.5,805.2,21.189473684210526,21.189473684210526,0,0,0.20333333333333334,20.333333333333332,Low Risk
30,97.0,3021.3,97.46129032258065,97.46129032258065,0,1,0.6433333333333333,64.33333333333333,Medium Risk
70,107.9,7475.85,105.29366197183099,105.29366197183099,0,1,0.2833333333333333,28.333333333333332,Low Risk
22,89.4,2001.5,87.02173913043478,87.02173913043478,0,1,0.5766666666666667,57.666666666666664,Medium Risk
39,48.95,1880.85,47.021249999999995,47.021249999999995,0,0,0.12,12.0,Low Risk
33,80.6,2656.5,78.13235294117646,78.13235294117646,0,1,0.02,2.0,Low Risk
60,116.6,7049.5,115.56557377049181,115.56557377049181,0,1,0.07666666666666666,7.666666666666666,Low Risk
1,19.45,19.45,9.725,9.725,1,0,0.7690305595521305,76.90305595521305,High Risk
12,58.35,740.55,56.965384615384615,56.965384615384615,0,0,0.38,38.0,Medium Risk
51,19.95,1028.75,19.783653846153847,19.783653846153847,0,0,0.0,0.0,Low Risk
22,80.15,1790.65,77.85434782608696,77.85434782608696,0,1,0.16,16.0,Low Risk
1,18.8,18.8,9.4,9.4,1,0,0.6693711033352882,66.93711033352882,Medium Risk
39,100.0,3835.55,95.88875,95.88875,0,1,0.21,21.0,Low Risk
4,93.5,362.2,72.44,72.44,1,1,0.6233333333333333,62.33333333333333,Medium Risk
39,80.45,3201.55,80.03875000000001,80.03875000000001,0,1,0.15666666666666668,15.666666666666668,Low Risk
69,84.9,5785.65,82.65214285714285,82.65214285714285,0,1,0.013333333333333334,1.3333333333333335,Low Risk
8,64.4,581.7,64.63333333333334,64.63333333333334,1,0,0.08333333333333333,8.333333333333332,Low Risk
68,25.05,1629.2,23.61159420289855,23.61159420289855,0,0,0.0033333333333333335,0.33333333333333337,Low Risk
2,70.75,154.85,51.61666666666667,51.61666666666667,1,1,0.19,19.0,Low Risk
24,39.1,971.3,38.852,38.852,0,0,0.12333333333333334,12.333333333333334,Low Risk
42,50.25,2203.65,51.24767441860465,51.24767441860465,0,0,0.22666666666666666,22.666666666666664,Low Risk
59,80.1,4693.2,78.22,78.22,0,1,0.0,0.0,Low Risk
1,80.0,80.0,40.0,40.0,1,1,1.0,100.0,High Risk
46,35.05,1620.25,34.473404255319146,34.473404255319146,0,0,0.09,9.0,Low Risk
4,29.65,118.5,23.7,23.7,1,0,0.03666666666666667,3.6666666666666665,Low Risk
11,20.45,250.8,20.900000000000002,20.900000000000002,1,0,0.19,19.0,Low Risk
59,66.4,3958.2,65.97,65.97,0,0,0.0,0.0,Low Risk
53,60.6,3297.0,61.05555555555556,61.05555555555556,0,0,0.06,6.0,Low Risk
3,54.2,140.4,35.1,35.1,1,0,0.47333333333333333,47.333333333333336,Medium Risk
72,25.25,1841.2,25.221917808219178,25.221917808219178,0,0,0.0,0.0,Low Risk
9,18.95,185.6,18.56,18.56,1,0,0.013333333333333334,1.3333333333333335,Low Risk
24,20.8,469.65,18.785999999999998,18.785999999999998,0,0,0.03,3.0,Low Risk
45,86.1,3861.45,83.9445652173913,83.9445652173913,0,1,0.24333333333333335,24.333333333333336,Low Risk
49,40.65,2070.75,41.415,41.415,0,0,0.16666666666666666,16.666666666666664,Low Risk
61,24.4,1417.9,22.86935483870968,22.86935483870968,0,0,0.03,3.0,Low Risk
2,70.3,144.0,48.0,48.0,1,0,0.32666666666666666,32.666666666666664,Medium Risk
5,85.4,425.9,70.98333333333333,70.98333333333333,1,1,0.7433333333333333,74.33333333333333,High Risk
2,42.6,72.4,24.133333333333336,24.133333333333336,1,0,0.4597239303455026,45.97239303455026,Medium Risk
25,81.75,2028.8,78.03076923076922,78.03076923076922,0,1,0.37666666666666665,37.666666666666664,Medium Risk
60,106.15,6411.25,105.10245901639344,105.10245901639344,0,1,0.4066666666666667,40.666666666666664,Medium Risk
51,110.05,5686.4,109.35384615384615,109.35384615384615,0,1,0.16666666666666666,16.666666666666664,Low Risk
2,56.7,113.55,37.85,37.85,1,0,0.6666666666666666,66.66666666666666,Medium Risk
62,103.75,6383.35,101.32301587301588,101.32301587301588,0,1,0.33,33.0,Medium Risk
52,81.4,4354.45,82.15943396226415,82.15943396226415,0,1,0.4066666666666667,40.666666666666664,Medium Risk
68,76.9,5023.0,72.79710144927536,72.79710144927536,0,1,0.09666666666666666,9.666666666666666,Low Risk
22,84.15,1821.95,79.21521739130435,79.21521739130435,0,1,0.37,37.0,Medium Risk
1,25.05,25.05,12.525,12.525,1,0,0.35594842233194024,35.59484223319402,Medium Risk
3,41.15,132.2,33.05,33.05,1,0,0.58,57.99999999999999,Medium Risk
